key;EID;title;authors;year;venue;type;url;ee;pages;volume;number;publisher;isbn;doi
conf/ictc/AhnP17;2-s2.0-85046898640;Rule extraction ontology generation from an adaptive IoT ecosystem database.;JungHyen Ahn, Young B. Park;2017;ICTC;Conference and Workshop Papers;https://dblp.org/rec/conf/ictc/AhnP17;https://doi.org/10.1109/ICTC.2017.8190808;891-895;;;;;10.1109/ICTC.2017.8190808
conf/icuimc/LinFH12;2-s2.0-84860513869;Incremental update on probabilistic frequent itemsets in uncertain databases.;Ming-Yen Lin, Cheng-Tai Fu, Sue-Chen Hsueh;2012;ICUIMC;Conference and Workshop Papers;https://dblp.org/rec/conf/icuimc/LinFH12;https://doi.org/10.1145/2184751.2184841;75:1-75:8;;;;;10.1145/2184751.2184841
conf/icwe/BraunschweigTL11;2-s2.0-84857726278;A Flexible Graph-Based Data Model Supporting Incremental Schema Design and Evolution.;Katrin Braunschweig, Maik Thiele, Wolfgang Lehner;2011;ICWE Workshops;Conference and Workshop Papers;https://dblp.org/rec/conf/icwe/BraunschweigTL11;https://doi.org/10.1007/978-3-642-27997-3_29;302-306;;;;;10.1007/978-3-642-27997-3_29
conf/icws/KlimekN12;2-s2.0-84866412361;Formal Evolution of XML Schemas with Inheritance.;Jakub Klímek, Martin Necaský;2012;ICWS;Conference and Workshop Papers;https://dblp.org/rec/conf/icws/KlimekN12;https://doi.org/10.1109/ICWS.2012.11;496-503;;;;;10.1109/ICWS.2012.11
conf/idc/ChytilPNH13;2-s2.0-84958524343;Evolution of a Relational Schema and Its Impact on SQL Queries.;Martin Chytil, Marek Polák, Martin Necaský, Irena Holubová;2013;IDC;Conference and Workshop Papers;https://dblp.org/rec/conf/idc/ChytilPNH13;https://doi.org/10.1007/978-3-319-01571-2_2;Μαϊ-15;;;;;10.1007/978-3-319-01571-2_2
conf/ideal/Adeodato15;2-s2.0-84983670721;Variable Transformation for Granularity Change in Hierarchical Databases in Actual Data Mining Solutions.;Paulo J. L. Adeodato;2015;IDEAL;Conference and Workshop Papers;https://dblp.org/rec/conf/ideal/Adeodato15;https://doi.org/10.1007/978-3-319-24834-9_18;146-155;;;;;10.1007/978-3-319-24834-9_18
conf/ideas/HolubovaKL22;2-s2.0-85139056317;Self-Adapting Design and Maintenance of Multi-Model Databases.;Irena Holubová, Pavel Koupil, Jiaheng Lu;2022;IDEAS;Conference and Workshop Papers;https://dblp.org/rec/conf/ideas/HolubovaKL22;https://doi.org/10.1145/3548785.3548810;Σεπ-15;;;;;10.1145/3548785.3548810
conf/ieaaie/LiLGH14;2-s2.0-84958544134;A Modified Maintenance Algorithm for Updating FUSP Tree in Dynamic Database.;Ci-Rong Li, Chun-Wei Lin , Wensheng Gan, Tzung-Pei Hong;2014;IEA/AIE;Conference and Workshop Papers;https://dblp.org/rec/conf/ieaaie/LiLGH14;https://doi.org/10.1007/978-3-319-07455-9_32;301-310;;;;;10.1007/978-3-319-07455-9_32
conf/ieaaie/WuTLFC20;2-s2.0-85091311828;Maintenance of Prelarge High Average-Utility Patterns in Incremental Databases.;Jimmy Ming-Tai Wu, Qian Teng, Jerry Chun-Wei Lin, Philippe Fournier-Viger, Chien-Fu Cheng;2020;IEA/AIE;Conference and Workshop Papers;https://dblp.org/rec/conf/ieaaie/WuTLFC20;https://doi.org/10.1007/978-3-030-55789-8_75;884-895;;;;;10.1007/978-3-030-55789-8_75
conf/igarss/ZhongHF13;2-s2.0-84894231118;An adaptive hierarchical caching scheme for remotely sensed database.;Yunqin Zhong, Jizhong Han, Jinyun Fang;2013;IGARSS;Conference and Workshop Papers;https://dblp.org/rec/conf/igarss/ZhongHF13;https://doi.org/10.1109/IGARSS.2013.6721229;604-607;;;;;10.1109/IGARSS.2013.6721229
conf/iiaiaai/HiroseTYTHKIK16;2-s2.0-84988893984;Questions and Answers Database Construction for Adaptive Online IRT Testing Systems: Analysis Course and Linear Algebra Course.;Hideo Hirose, Masanori Takatou, Yusuke Yamauchi, Tetsuji Taniguchi, Tatsuhiro Honda, Fujio Kubo, Mitsunori Imaoka, Tetsuya Koyama;2016;IIAI-AAI;Conference and Workshop Papers;https://dblp.org/rec/conf/iiaiaai/HiroseTYTHKIK16;https://doi.org/10.1109/IIAI-AAI.2016.48;433-438;;;;;10.1109/IIAI-AAI.2016.48
conf/iiaiaai/IchimuraK20;2-s2.0-85107188894;A Distillation Learning Model of Adaptive Structural Deep Belief Network for AffectNet: Facial Expression Image Database.;Takumi Ichimura, Shin Kamada;2020;IIAI-AAI;Conference and Workshop Papers;https://dblp.org/rec/conf/iiaiaai/IchimuraK20;https://doi.org/10.1109/IIAI-AAI50415.2020.00096;450-455;;;;;10.1109/IIAI-AAI50415.2020.00096
conf/iiaiaai/MiyamotoHT14;2-s2.0-84918577999;Incremental Data Migration for Multi-database Systems Based on MySQL with Spider Storage Engine.;Naoyuki Miyamoto, Ken Higuchi, Tatsuo Tsuji;2014;IIAI-AAI;Conference and Workshop Papers;https://dblp.org/rec/conf/iiaiaai/MiyamotoHT14;https://doi.org/10.1109/IIAI-AAI.2014.151;745-750;;;;;10.1109/IIAI-AAI.2014.151
conf/iiaiaai/WedashwaraMOK15;2-s2.0-84964323850;Evolutionary Rule Based Clustering for Making Fuzzy Object Oriented Database Models.;Wirarama Wedashwara, Shingo Mabu, Masanao Obayashi, Takashi Kuremoto;2015;IIAI-AAI;Conference and Workshop Papers;https://dblp.org/rec/conf/iiaiaai/WedashwaraMOK15;https://doi.org/10.1109/IIAI-AAI.2015.167;517-522;;;;;10.1109/IIAI-AAI.2015.167
conf/iiwas/ChabinEFH20;2-s2.0-85100333383;Graph Rewriting Rules for RDF Database Evolution Management.;Jacques Chabin, Cédric Eichler, Mírian Halfeld Ferrari, Nicolas Hiot;2020;iiWAS;Conference and Workshop Papers;https://dblp.org/rec/conf/iiwas/ChabinEFH20;https://doi.org/10.1145/3428757.3429126;134-143;;;;;10.1145/3428757.3429126
conf/iiwas/NecaskyKMH13;2-s2.0-84896812409;Methodology for Design and Evolution of XML Schemas using Conceptual Modeling.;Martin Necaský, Jakub Klímek, Jakub Malý, Irena Holubová;2013;iiWAS;Conference and Workshop Papers;https://dblp.org/rec/conf/iiwas/NecaskyKMH13;https://doi.org/10.1145/2539150.2539189;508;;;;;10.1145/2539150.2539189
conf/ijcnn/DuCXWWYP22;2-s2.0-85140783988;TS-DST: A Two-Stage Framework for Schema-Guided Dialogue State Tracking with Selected Dialogue History.;Ming Du , Luyi Cheng, Bo Xu , Zhijun Wang, Sufen Wang, Junyi Yuan, Changqing Pan;2022;IJCNN;Conference and Workshop Papers;https://dblp.org/rec/conf/ijcnn/DuCXWWYP22;https://doi.org/10.1109/IJCNN55064.2022.9892082;1-Αυγ;;;;;10.1109/IJCNN55064.2022.9892082
conf/ipaw/Auge018;2-s2.0-85053830701;Combining Provenance Management and Schema Evolution.;Tanja Auge, Andreas Heuer;2018;IPAW;Conference and Workshop Papers;https://dblp.org/rec/conf/ipaw/Auge018;https://doi.org/10.1007/978-3-319-98379-0_24;222-225;;;;;10.1007/978-3-319-98379-0_24
conf/ipmu/ElmiTHY16;2-s2.0-84977090705;Efficient Skyline Maintenance over Frequently Updated Evidential Databases.;Sayda Elmi, Mohamed Anis Bach Tobji, Allel Hadjali, Boutheina Ben Yaghlane;2016;IPMU;Conference and Workshop Papers;https://dblp.org/rec/conf/ipmu/ElmiTHY16;https://doi.org/10.1007/978-3-319-40581-0_17;199-210;;;;;10.1007/978-3-319-40581-0_17
conf/ircdl/ManfiolettiN11;2-s2.0-83755170633;Displaying Phonological Diachronic Changes through a Database Application.;Marta Manfioletti, Mattia Nicchio;2011;IRCDL;Conference and Workshop Papers;https://dblp.org/rec/conf/ircdl/ManfiolettiN11;https://doi.org/10.1007/978-3-642-27302-5_5;49-60;;;;;10.1007/978-3-642-27302-5_5
conf/iros/TsengZHD24;2-s2.0-85216462699;Adaptive Trajectory Database Learning for Nonlinear Control with Hybrid Gradient Optimization.;Kuan-Yu Tseng, Mengchao Zhang, Kris Hauser, Geir E. Dullerud;2024;IROS;Conference and Workshop Papers;https://dblp.org/rec/conf/iros/TsengZHD24;https://doi.org/10.1109/IROS58592.2024.10801717;11969-11976;;;;;10.1109/IROS58592.2024.10801717
conf/isat/BhroitheHSPHFF19;2-s2.0-85072842169;A Generic Approach to Schema Evolution in Live Relational Databases.;"Anna O&apos;Faoláin de Bhróithe, Fritz Heiden, Alena Schemmert, Dschialin Phan, Lillian Hung, Jörn Freiheit, Frank Fuchs-Kittowski";2019;ISAT;Conference and Workshop Papers;https://dblp.org/rec/conf/isat/BhroitheHSPHFF19;https://doi.org/10.1007/978-3-030-30440-9_11;105-118;;;;;10.1007/978-3-030-30440-9_11
conf/isbast/Al-DhaqmORN14;2-s2.0-84922821800;Towards adapting metamodelling technique for database forensics investigation domain.;Arafat Mohammed Rashad Al-Dhaqm, Siti Hajar Othman, Shukor Abd Razak, Md. Asri Ngadi;2014;ISBAST;Conference and Workshop Papers;https://dblp.org/rec/conf/isbast/Al-DhaqmORN14;https://doi.org/10.1109/ISBAST.2014.7013142;322-327;;;;;10.1109/ISBAST.2014.7013142
conf/iscc/FerrettiPCMM14;2-s2.0-84908179279;Efficient detection of unauthorized data modification in cloud databases.;Luca Ferretti, Fabio Pierazzi, Michele Colajanni, Mirco Marchetti, Marcello Missiroli;2014;ISCC;Conference and Workshop Papers;https://dblp.org/rec/conf/iscc/FerrettiPCMM14;https://doi.org/10.1109/ISCC.2014.6912574;1-Ιουν;;;;;10.1109/ISCC.2014.6912574
conf/iscc/SchmidtGFDH15;2-s2.0-84961926601;Change data capture in NoSQL databases: A functional and performance comparison.;Felipe Mathias Schmidt, Cláudio F. R. Geyer, Alberto E. Schaeffer Filho, Stefan Deßloch, Yong Hu;2015;ISCC;Conference and Workshop Papers;https://dblp.org/rec/conf/iscc/SchmidtGFDH15;https://doi.org/10.1109/ISCC.2015.7405574;562-567;;;;;10.1109/ISCC.2015.7405574
conf/iscsic/YeC22;2-s2.0-85150835548;Research on the Construction and Usage of University History Image Data Database Based on Cloud Storage.;YunFeng Ye, XianLong Chen;2022;ISCSIC;Conference and Workshop Papers;https://dblp.org/rec/conf/iscsic/YeC22;https://doi.org/10.1109/ISCSIC57216.2022.00083;374-378;;;;;10.1109/ISCSIC57216.2022.00083
conf/isda/BoukettayaNG18;2-s2.0-85065487694;Towards the Evolution of Graph Oriented Databases.;Soumaya Boukettaya, Ahlem Nabli, Faïez Gargouri;2018;ISDA;Conference and Workshop Papers;https://dblp.org/rec/conf/isda/BoukettayaNG18;https://doi.org/10.1007/978-3-030-16660-1_39;392-399;;;;;10.1007/978-3-030-16660-1_39
conf/isdfs/AbdallaK20;2-s2.0-85087642420;To Review and Compare Evolutionary Algorithms in Optimization of Distributed Database Query.;Mohammed Hussein Abdalla, Murat Karabatak;2020;ISDFS;Conference and Workshop Papers;https://dblp.org/rec/conf/isdfs/AbdallaK20;https://doi.org/10.1109/ISDFS49300.2020.9116418;1-Μαϊ;;;;;10.1109/ISDFS49300.2020.9116418
conf/isdfs/ShimmiDKA20;2-s2.0-85087638720;Analysis of iOS SQLite Schema Evolution for Updating Forensic Data Extraction Tools.;Samiha S. Shimmi, Gokila Dorai, Umit Karabiyik, Sudhir Aggarwal;2020;ISDFS;Conference and Workshop Papers;https://dblp.org/rec/conf/isdfs/ShimmiDKA20;https://doi.org/10.1109/ISDFS49300.2020.9116208;1-Ιουλ;;;;;10.1109/ISDFS49300.2020.9116208
conf/isecit/SvynchukBLL21;2-s2.0-85137333916;Modification of Query Processing Methods in Distributed Databases Using Fractal Trees.;Olha Svynchuk, Andrii Barabash, Serhii Laptiev, Tetiana Laptieva;2021;ISecIT;Conference and Workshop Papers;https://dblp.org/rec/conf/isecit/SvynchukBLL21;https://ceur-ws.org/Vol-3200/paper5.pdf;32-37;;;;;
conf/isgt/MoseleyGS13a;2-s2.0-84876935593;New approaches for smart device integration and maintenance of power system models utilizing a unified data schema.;John D. Moseley, W. Mack Grady, Surya Santoso;2013;ISGT;Conference and Workshop Papers;https://dblp.org/rec/conf/isgt/MoseleyGS13a;https://doi.org/10.1109/ISGT.2013.6497792;1-Ιουν;;;;;10.1109/ISGT.2013.6497792
conf/isit/VithanaU22;2-s2.0-85136312253;Private Read Update Write (PRUW) with Storage Constrained Databases.;Sajani Vithana, Sennur Ulukus;2022;ISIT;Conference and Workshop Papers;https://dblp.org/rec/conf/isit/VithanaU22;https://doi.org/10.1109/ISIT50566.2022.9834439;2391-2396;;;;;10.1109/ISIT50566.2022.9834439
conf/isit/VithanaU23;2-s2.0-85171484402;Private Read Update Write (PRUW) With Heterogeneous Databases.;Sajani Vithana, Sennur Ulukus;2023;ISIT;Conference and Workshop Papers;https://dblp.org/rec/conf/isit/VithanaU23;https://doi.org/10.1109/ISIT54713.2023.10206550;1520-1525;;;;;10.1109/ISIT54713.2023.10206550
conf/issta/ScherzingerSWKS16;2-s2.0-85050057005;Datalution: a tool for continuous schema evolution in NoSQL-backed web applications.;Stefanie Scherzinger, Stephanie Sombach, Katharina Wiech, Meike Klettke, Uta Störl;2016;QUDOS@ISSTA;Conference and Workshop Papers;https://dblp.org/rec/conf/issta/ScherzingerSWKS16;https://doi.org/10.1145/2945408.2945416;38-39;;;;;10.1145/2945408.2945416
conf/istt/SubramaniamH14;2-s2.0-84946595059;ME labeling: A robust hybrid scheme for dynamic update in XML databases.;Samini Subramaniam, Su-Cheng Haw;2014;ISTT;Conference and Workshop Papers;https://dblp.org/rec/conf/istt/SubramaniamH14;https://doi.org/10.1109/ISTT.2014.7238190;126-131;;;;;10.1109/ISTT.2014.7238190
conf/itbam/HavlikLPPHL13;2-s2.0-84885226215;Adaptive Model of Cardiovascular System: Realization and Signal Database.;Jan Havlík, Miroslav Lozek, Matous Pokorny, Jakub Parák, Petr Hunka, Lenka Lhotská;2013;ITBAM;Conference and Workshop Papers;https://dblp.org/rec/conf/itbam/HavlikLPPHL13;https://doi.org/10.1007/978-3-642-40093-3_11;112-113;;;;;10.1007/978-3-642-40093-3_11
conf/itbam/ShimadaH14;2-s2.0-84906847915;An Evolutionary Method for Exceptional Association Rule Set Discovery from Incomplete Database.;Kaoru Shimada, Takashi Hanioka;2014;ITBAM;Conference and Workshop Papers;https://dblp.org/rec/conf/itbam/ShimadaH14;https://doi.org/10.1007/978-3-319-10265-8_12;133-147;;;;;10.1007/978-3-319-10265-8_12
conf/itng/WangYL13;2-s2.0-84886693008;An Approach to Heterogeneous Database Migration.;Qian Wang, Chun Yu, Naijia Liu;2013;ITNG;Conference and Workshop Papers;https://dblp.org/rec/conf/itng/WangYL13;https://doi.org/10.1109/ITNG.2013.120;759-760;;;;;10.1109/ITNG.2013.120
conf/itsc/YangLK23;2-s2.0-85186509853;Microsimacc: An Open Database For Field Experiments On The Potential Capacity Impact Of Commercial Adaptive Cruise Control (ACC).;Mingyuan Yang, Servet Lapardhaja, Xingan David Kan;2023;ITSC;Conference and Workshop Papers;https://dblp.org/rec/conf/itsc/YangLK23;https://doi.org/10.1109/ITSC57777.2023.10421910;5265-5270;;;;;10.1109/ITSC57777.2023.10421910
conf/iwdw/Franco-Contreras14;2-s2.0-84983598049;Adapted Quantization Index Modulation for Database Watermarking.;Javier Franco-Contreras, Gouenou Coatrieux, Nora Cuppens-Boulahia, Frédéric Cuppens, Christian Roux;2014;IWDW;Conference and Workshop Papers;https://dblp.org/rec/conf/iwdw/Franco-Contreras14;https://doi.org/10.1007/978-3-319-19321-2_9;120-134;;;;;10.1007/978-3-319-19321-2_9
conf/jelia/CaropreseTTZ12;2-s2.0-84866943982;The View-Update Problem for Indefinite Databases.;Luciano Caroprese, Irina Trubitsyna, Miroslaw Truszczynski, Ester Zumpano;2012;JELIA;Conference and Workshop Papers;https://dblp.org/rec/conf/jelia/CaropreseTTZ12;https://doi.org/10.1007/978-3-642-33353-8_11;134-146;;;;;10.1007/978-3-642-33353-8_11
conf/kbse/TangGLZXHL23;2-s2.0-85178994382;Domain Adaptive Code Completion via Language Models and Decoupled Domain Databases.;Ze Tang , Jidong Ge, Shangqing Liu, Tingwei Zhu, Tongtong Xu, Liguo Huang, Bin Luo;2023;ASE;Conference and Workshop Papers;https://dblp.org/rec/conf/kbse/TangGLZXHL23;https://doi.org/10.1109/ASE56229.2023.00076;421-433;;;;;10.1109/ASE56229.2023.00076
conf/kbse/XieY021;2-s2.0-85125446724;Automated Code Refactoring upon Database-Schema Changes in Web Applications.;Sophie Xie, Junwen Yang, Shan Lu;2021;ASE;Conference and Workshop Papers;https://dblp.org/rec/conf/kbse/XieY021;https://doi.org/10.1109/ASE51524.2021.9678934;1262-1265;;;;;10.1109/ASE51524.2021.9678934
conf/kcap/Dhanabalachandran21;2-s2.0-85120897761;Cutting Events: Towards Autonomous Plan Adaption by Robotic Agents through Image-Schematic Event Segmentation.;Kaviya Dhanabalachandran, Vanessa Hassouna, Maria M. Hedblom, Michaela Kümpel, Nils Leusmann, Michael Beetz;2021;K-CAP;Conference and Workshop Papers;https://dblp.org/rec/conf/kcap/Dhanabalachandran21;https://doi.org/10.1145/3460210.3493585;25-32;;;;;10.1145/3460210.3493585
conf/kes/KudouTISK12;2-s2.0-84879073824;A batch Update Method of Database for Mass Data during Online Entry.;Tsukasa Kudou, Yui Takeda, Masahiko Ishino, Kenji Saotome, Nobuhiro Kataoka;2012;KES;Conference and Workshop Papers;https://dblp.org/rec/conf/kes/KudouTISK12;https://doi.org/10.3233/978-1-61499-105-2-1807;1807-1816;;;;;10.3233/978-1-61499-105-2-1807
conf/kes/RebaiMZA15;2-s2.0-84941073864;Adaptive Global Schema Generation from Heterogeneous Metadata Schemas.;Rim Zghal Rebaï, Fatma Mnif, Corinne Amel Zayani, Ikram Amous;2015;KES;Conference and Workshop Papers;https://dblp.org/rec/conf/kes/RebaiMZA15;https://doi.org/10.1016/j.procs.2015.08.119;197-205;;;;;10.1016/J.PROCS.2015.08.119
conf/ki/Delhibabu15;2-s2.0-84951873485;Dynamics of Belief: Horn Knowledge Base and Database Updates.;Radhakrishnan Delhibabu;2015;KI;Conference and Workshop Papers;https://dblp.org/rec/conf/ki/Delhibabu15;https://doi.org/10.1007/978-3-319-24489-1_32;341-348;;;;;10.1007/978-3-319-24489-1_32
conf/kst/PiyawarapongF25;2-s2.0-105007529807;Optimizing Database Image Retrieval with In-Memory Key-Value Store, Image Compression, and Smart Cache Updater Algorithm.;Piraboon Piyawarapong, Somchart Fugkeaw;2025;KST;Conference and Workshop Papers;https://dblp.org/rec/conf/kst/PiyawarapongF25;https://doi.org/10.1109/KST65016.2025.11003319;225-230;;;;;10.1109/KST65016.2025.11003319
conf/lacci/CarvalhoMN23;2-s2.0-85185226061;Human-in-the-Loop Evolution of Database Views for Data Exploration.;Thiego Buenos Aires de Carvalho, Denis Mayr Lima Martins, Fernando Buarque de Lima Neto;2023;LA-CCI;Conference and Workshop Papers;https://dblp.org/rec/conf/lacci/CarvalhoMN23;https://doi.org/10.1109/LA-CCI58595.2023.10409423;1-Ιουν;;;;;10.1109/LA-CCI58595.2023.10409423
conf/latech/SonmezOY16;2-s2.0-85064861450;Towards Building a Political Protest Database to Explain Changes in the Welfare State.;Çagil Sönmez, Arzucan Özgür, Erdem Yörük;2016;LaTeCH@ACL;Conference and Workshop Papers;https://dblp.org/rec/conf/latech/SonmezOY16;https://doi.org/10.18653/v1/w16-2113;;;;;;10.18653/V1/W16-2113
conf/lwa/AugeMJF020;2-s2.0-85096361442;Schema Evolution and Reproducibility of Long-term Hydrographic Data Sets at the IOW.;Tanja Auge, Erik Manthey, Susanne Jürgensmann, Susanne Feistel, Andreas Heuer;2020;LWDA;Conference and Workshop Papers;https://dblp.org/rec/conf/lwa/AugeMJF020;https://ceur-ws.org/Vol-2738/LWDA2020_paper_19.pdf;258-269;;;;;
conf/mcsoc/ChoDLLL21;2-s2.0-85126693728;Enhancing Autotuning Capability with a History Database.;Younghyun Cho, James Demmel, Xiaoye S. Li, Yang Liu , Hengrui Luo;2021;MCSoC;Conference and Workshop Papers;https://dblp.org/rec/conf/mcsoc/ChoDLLL21;https://doi.org/10.1109/MCSoC51149.2021.00044;249-257;;;;;10.1109/MCSOC51149.2021.00044
conf/medi/Decker13;2-s2.0-84893939407;A Measured Evolution of Database Integrity.;Hendrik Decker;2013;MEDI;Conference and Workshop Papers;https://dblp.org/rec/conf/medi/Decker13;https://doi.org/10.1007/978-3-642-41366-7_7;78-91;;;;;10.1007/978-3-642-41366-7_7
conf/medi/Vassiliadis17;2-s2.0-85030718951;Schema Evolution and Gravitation to Rigidity: A Tale of Calmness in the Lives of Structured Data.;Panos Vassiliadis;2017;MEDI;Conference and Workshop Papers;https://dblp.org/rec/conf/medi/Vassiliadis17;https://doi.org/10.1007/978-3-319-66854-3_2;18-23;;;;;10.1007/978-3-319-66854-3_2
conf/miccai/LiOSMUTSS24;2-s2.0-105004660316;Prediction of Disease-Related Femur Shape Changes Using Geometric Encoding and Clinical Context on a Hip Disease CT Database.;Ganping Li, Yoshito Otake, Mazen Soufi, Masachika Masuda, Keisuke Uemura, Masaki Takao, Nobuhiko Sugano, Yoshinobu Sato;2024;MICCAI;Conference and Workshop Papers;https://dblp.org/rec/conf/miccai/LiOSMUTSS24;https://doi.org/10.1007/978-3-031-72384-1_35;368-378;;;;;10.1007/978-3-031-72384-1_35
conf/miccai/WangPSAICVHPG13;2-s2.0-84883290092;Modeling 4D Changes in Pathological Anatomy Using Domain Adaptation: Analysis of TBI Imaging Using a Tumor Database.;Bo Wang , Marcel Prastawa, Avishek Saha, Suyash P. Awate, Andrei Irimia, Micah C. Chambers, Paul M. Vespa, John D. Van Horn, Valerio Pascucci, Guido Gerig;2013;MBIA;Conference and Workshop Papers;https://dblp.org/rec/conf/miccai/WangPSAICVHPG13;https://doi.org/10.1007/978-3-319-02126-3_4;31-39;;;;;10.1007/978-3-319-02126-3_4
