,search_terms,term_1,term_2,title,authors,year,venue,type,key,url,ee,pages,volume,number,publisher,isbn,doi
2174,Database Update,Database,Update,Therapeutic target database update 2016: enriched resource for bench to clinical drug target and targeted pathway information.,"['Hong Yang', 'Chu Qin', 'Ying Hong Li 0002', 'Lin Tao', 'Jin Zhou', 'Chun Yan Yu', 'Feng Xu', 'Zhe Chen', 'Feng Zhu 0004', 'Yuzong Chen 0002']",2016,Nucleic Acids Res.,Journal Articles,journals/nar/YangQLTZYXCZC16,https://dblp.org/rec/journals/nar/YangQLTZYXCZC16,https://doi.org/10.1093/nar/gkv1230,1069-1074,44,Database-Issue,,,10.1093/NAR/GKV1230
2175,Database Update,Database,Update,The BioGRID interaction database: 2015 update.,"['Andrew Chatr-aryamontri', 'Bobby-Joe Breitkreutz', 'Rose Oughtred', 'Lorrie Boucher', 'Sven Heinicke', 'Daici Chen', 'Chris Stark', 'Ashton Breitkreutz', 'Nadine Kolas', 'Lara O&apos;Donnell', 'Teresa Reguly', 'Julie Nixon', 'Lindsay Ramage', 'Andrew G. Winter', 'Adnane Sellam', 'Christie S. Chang', 'Jodi E. Hirschman', 'Chandra L. Theesfeld', 'Jennifer M. Rust', 'Michael S. Livstone', 'Kara Dolinski', 'Mike Tyers']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/Chatr-aryamontriBOBHCSBKORNRWSCHTRLDT15,https://dblp.org/rec/journals/nar/Chatr-aryamontriBOBHCSBKORNRWSCHTRLDT15,https://doi.org/10.1093/nar/gku1204,470-478,43,Database-Issue,,,10.1093/NAR/GKU1204
2176,Database Update,Database,Update,The Comparative Toxicogenomics Database&apos;s 10th year anniversary: update 2015.,"['Allan Peter Davis', 'Cynthia J. Grondin', 'Kelley Lennon-Hopkins', 'Cynthia A. Saraceni-Richards', 'Daniela Sciaky', 'Benjamin L. King', 'Thomas C. Wiegers', 'Carolyn J. Mattingly']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/DavisGLSSKWM15,https://dblp.org/rec/journals/nar/DavisGLSSKWM15,https://doi.org/10.1093/nar/gku935,914-920,43,Database-Issue,,,10.1093/NAR/GKU935
2177,Database Update,Database,Update,The human DEPhOsphorylation database DEPOD: a 2015 update.,"['Guangyou Duan', 'Xun Li', 'Maja Köhn']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/DuanLK15,https://dblp.org/rec/journals/nar/DuanLK15,https://doi.org/10.1093/nar/gku1009,531-535,43,Database-Issue,,,10.1093/NAR/GKU1009
2178,Database Update,Database,Update,"UniPROBE, update 2015: new tools and content for the online database of protein-binding microarray data on protein-DNA interactions.","['Maxwell A. Hume', 'Luis A. Barrera', 'Stephen S. Gisselbrecht', 'Martha L. Bulyk']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/HumeBGB15,https://dblp.org/rec/journals/nar/HumeBGB15,https://doi.org/10.1093/nar/gku1045,117-122,43,Database-Issue,,,10.1093/NAR/GKU1045
2179,Database Update,Database,Update,The GOA database: Gene Ontology annotation updates for 2015.,"['Rachael P. Huntley', 'Tony Sawford', 'Prudence Mutowo-Meullenet', 'Aleksandra Shypitsyna', 'Carlos Bonilla', 'Maria Jesus Martin', 'Claire O&apos;Donovan']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/HuntleySMSBMO15,https://dblp.org/rec/journals/nar/HuntleySMSBMO15,https://doi.org/10.1093/nar/gku1113,1057-1063,43,Database-Issue,,,10.1093/NAR/GKU1113
2180,Database Update,Database,Update,DB-AT: a 2015 update to the Full-parasites database brings a multitude of new transcriptomic data for apicomplexan parasites.,"['Marcin Jakalski', 'Hiroyuki Wakaguri', 'Tabea G. Kischka', 'Yoshifumi Nishikawa', 'Shin-ichiro Kawazu', 'Makoto Matsubayashi', 'Fumiya Kawahara', 'Naotoshi Tsuji', 'Shinuo Cao', 'Fujiko Sunaga', 'Xuenan Xuan', 'Kazuhiro Okubo', 'Ikuo Igarashi', 'Josef Tuda', 'Arthur E. Mongan', 'Yuki Eshita', 'Ryuichiro Maeda', 'Wojciech Makalowski', 'Yutaka Suzuki', 'Junya Yamagishi']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/JakalskiWKNKMKTCSXOITMEMMSY15,https://dblp.org/rec/journals/nar/JakalskiWKNKMKTCSXOITMEMMSY15,https://doi.org/10.1093/nar/gku1240,631-636,43,Database-Issue,,,10.1093/NAR/GKU1240
2181,Database Update,Database,Update,"MatrixDB, the extracellular matrix interaction database: updated content, a new navigator and expanded functionalities.","['Guillaume Launay', 'R. Salza', 'D. Multedo', 'Nicolas Thierry-Mieg', 'Sylvie Ricard-Blum']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/LaunaySMTR15,https://dblp.org/rec/journals/nar/LaunaySMTR15,https://doi.org/10.1093/nar/gku1091,321-327,43,Database-Issue,,,10.1093/NAR/GKU1091
2182,Database Update,Database,Update,PomBase 2015: updates to the fission yeast database.,"['Mark D. McDowall', 'Midori A. Harris', 'Antonia Lock', 'Kim Rutherford', 'Daniel M. Staines', 'Jürg Bähler', 'Paul J. Kersey', 'Stephen G. Oliver', 'Valerie Wood']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/McDowallHLRSBKOW15,https://dblp.org/rec/journals/nar/McDowallHLRSBKOW15,https://doi.org/10.1093/nar/gku1040,656-661,43,Database-Issue,,,10.1093/NAR/GKU1040
2183,Database Update,Database,Update,"EzCatDB: the enzyme reaction database, 2015 update.","['Nozomi Nagano', 'Naoko Nakayama', 'Kazuyoshi Ikeda', 'Masaru Fukuie', 'Kiyonobu Yokota', 'Takuo Doi', 'Tsuyoshi Kato', 'Kentaro Tomii']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/NaganoNIFYDKT15,https://dblp.org/rec/journals/nar/NaganoNIFYDKT15,https://doi.org/10.1093/nar/gku946,453-458,43,Database-Issue,,,10.1093/NAR/GKU946
2184,Database Update,Database,Update,Rfam 12.0: updates to the RNA families database.,"['Eric P. Nawrocki', 'Sarah W. Burge', 'Alex Bateman', 'Jennifer Daub', 'Ruth Y. Eberhardt', 'Sean R. Eddy', 'Evan W. Floden', 'Paul P. Gardner', 'Thomas A. Jones', 'John G. Tate', 'Robert D. Finn']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/NawrockiBBDEEFGJTF15,https://dblp.org/rec/journals/nar/NawrockiBBDEEFGJTF15,https://doi.org/10.1093/nar/gku1063,130-137,43,Database-Issue,,,10.1093/NAR/GKU1063
2185,Database Update,Database,Update,P2CS: updates of the prokaryotic two-component systems database.,"['Philippe Ortet', 'David E. Whitworth', 'Catherine Santaella', 'Wafa Achouak', 'Mohamed Barakat']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/OrtetWSAB15,https://dblp.org/rec/journals/nar/OrtetWSAB15,https://doi.org/10.1093/nar/gku968,536-541,43,Database-Issue,,,10.1093/NAR/GKU968
2186,Database Update,Database,Update,The UCSC Genome Browser database: 2015 update.,"['Kate R. Rosenbloom', 'Joel Armstrong', 'Galt P. Barber', 'Jonathan Casper', 'Hiram Clawson', 'Mark Diekhans', 'Timothy R. Dreszer', 'Pauline A. Fujita', 'Luvina Guruvadoo', 'Maximilian Haeussler', 'Rachel A. Harte', 'Steven G. Heitner', 'Glenn Hickey', 'Angie S. Hinrichs', 'Robert Hubley', 'Donna Karolchik', 'Katrina Learned', 'Brian T. Lee', 'Chin H. Li', 'Karen H. Miga', 'Ngan Nguyen', 'Benedict Paten', 'Brian J. Raney', 'Arian F. A. Smit', 'Matthew L. Speir', 'Ann S. Zweig', 'David Haussler', 'Robert M. Kuhn', 'W. James Kent']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/RosenbloomABCCDDFGHHHHHHKLLLMNPRSSZHKK15,https://dblp.org/rec/journals/nar/RosenbloomABCCDDFGHHHHHHKLLLMNPRSSZHKK15,https://doi.org/10.1093/nar/gku1177,670-681,43,Database-Issue,,,10.1093/NAR/GKU1177
2187,Database Update,Database,Update,MBGD update 2015: microbial genome database for flexible ortholog analysis utilizing a diverse set of genomic data.,"['Ikuo Uchiyama', 'Motohiro Mihara', 'Hiroyo Nishide', 'Hirokazu Chiba']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/UchiyamaMNC15,https://dblp.org/rec/journals/nar/UchiyamaMNC15,https://doi.org/10.1093/nar/gku1152,270-276,43,Database-Issue,,,10.1093/NAR/GKU1152
2188,Database Update,Database,Update,An update on LNCipedia: a database for annotated human lncRNA sequences.,"['Pieter-Jan Volders', 'Kenneth Verheggen', 'Gerben Menschaert', 'Klaas Vandepoele', 'Lennart Martens', 'Jo Vandesompele', 'Pieter Mestdagh']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/VoldersVMVMVM15,https://dblp.org/rec/journals/nar/VoldersVMVMVM15,https://doi.org/10.1093/nar/gku1060,174-180,43,Database-Issue,,,10.1093/NAR/GKU1060
2189,Database Update,Database,Update,Dr.VIS v2.0: an updated database of human disease-related viral integration sites in the era of high-throughput deep sequencing.,"['Xiaobo Yang', 'Ming Li', 'Qi Liu', 'Yabing Zhang', 'Junyan Qian', 'Xueshuai Wan', 'Anqiang Wang', 'Haohai Zhang', 'Chengpei Zhu', 'Xin Lu', 'Yilei Mao', 'Xinting Sang', 'Haitao Zhao', 'Yi Zhao 0013', 'Xiaoyan Zhang']",2015,Nucleic Acids Res.,Journal Articles,journals/nar/YangLLZQWWZZLMSZZZ15,https://dblp.org/rec/journals/nar/YangLLZQWWZZLMSZZZ15,https://doi.org/10.1093/nar/gku1074,887-892,43,Database-Issue,,,10.1093/NAR/GKU1074
2190,Database Update,Database,Update,RegPhos 2.0: an updated resource to explore protein kinase-substrate phosphorylation networks in mammals.,"['Kai-Yao Huang', 'Hsin-Yi Wu', 'Yi-Ju Chen', 'Cheng-Tsung Lu', 'Min-Gang Su', 'Yun-Chung Hsieh', 'Chih-Ming Tsai', 'Kuo-I Lin', 'Hsien-Da Huang', 'Tzong-Yi Lee', 'Yu-Ju Chen']",2014,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/HuangWCLSHTLHLC14,https://dblp.org/rec/journals/biodb/HuangWCLSHTLHLC14,https://doi.org/10.1093/database/bau034,,2014,,,,10.1093/DATABASE/BAU034
2191,Database Update,Database,Update,3PFDB+: improved search protocol and update for the identification of representatives of protein sequence domain families.,"['Agnel Praveen Joseph', 'Prashant Shingate', 'Atul Kumar Upadhyay', 'Ramanathan Sowdhamini']",2014,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/JosephSUS14,https://dblp.org/rec/journals/biodb/JosephSUS14,https://doi.org/10.1093/database/bau026,,2014,,,,10.1093/DATABASE/BAU026
2192,Database Update,Database,Update,SysPTM 2.0: an updated systematic resource for post-translational modification.,"['Jing Li', 'Jia Jia 0002', 'Hong Li 0013', 'Jian Yu', 'Han Sun', 'Ying He', 'Daqing Lv', 'Xiaojuan Yang', 'Michael O. Glocker', 'Liang-Xiao Ma', 'Jiabei Yang', 'Ling Li', 'Wei Li', 'Guoqing Zhang 0006', 'Qian Liu 0003', 'Yixue Li', 'Lu Xie']",2014,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/LiJLYSHLYGMYLLZLLX14,https://dblp.org/rec/journals/biodb/LiJLYSHLYGMYLLZLLX14,https://doi.org/10.1093/database/bau025,,2014,,,,10.1093/DATABASE/BAU025
2193,Database Update,Database,Update,The ChEMBL bioactivity database: an update.,"['A. Patrícia Bento', 'Anna Gaulton', 'Anne Hersey', 'Louisa J. Bellis', 'Jon Chambers', 'Mark Davies', 'Felix A. Krüger', 'Yvonne Light', 'Lora Mak', 'Shaun McGlinchey', 'Michal Nowotka', 'George Papadatos', 'Rita Santos', 'John P. Overington']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/BentoGHBCDKLMMNPSO14,https://dblp.org/rec/journals/nar/BentoGHBCDKLMMNPSO14,https://doi.org/10.1093/nar/gkt1031,1083-1090,42,Database-Issue,,,10.1093/NAR/GKT1031
2194,Database Update,Database,Update,Updates to BioSamples database at European Bioinformatics Institute.,"['Adam Faulconbridge', 'Tony Burdett', 'Marco Brandizi', 'Mikhail Gostev', 'Rui Pedro Pereira', 'Drashtti Vasant', 'Ugis Sarkans', 'Alvis Brazma', 'Helen E. Parkinson']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/FaulconbridgeBBGPVSBP14,https://dblp.org/rec/journals/nar/FaulconbridgeBBGPVSBP14,https://doi.org/10.1093/nar/gkt1081,50-52,42,Database-Issue,,,10.1093/NAR/GKT1081
2195,Database Update,Database,Update,Recent updates and developments to plant genome size databases.,"['Sònia Garcia', 'Ilia J. Leitch', 'Alba Anadon-Rosell', 'Miguel Á. Canela', 'Francisco Gálvez', 'Teresa Garnatje', 'Airy Gras', 'Oriane Hidalgo', 'Emmeline Johnston', 'Gemma Mas de Xaxars', 'Jaume Pellicer', 'Sonja Siljak-Yakovlev', 'Joan Vallès', 'Daniel Vitales', 'Michael D. Bennett']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/GarciaLACGGGHJXPSVVB14,https://dblp.org/rec/journals/nar/GarciaLACGGGHJXPSVVB14,https://doi.org/10.1093/nar/gkt1195,1159-1166,42,Database-Issue,,,10.1093/NAR/GKT1195
2196,Database Update,Database,Update,Updates of the HbVar database of human hemoglobin variants and thalassemia mutations.,"['Belinda Giardine', 'Joseph Borg', 'Emmanouil Viennas', 'Cristiana Pavlidis', 'Kamran Moradkhani', 'Philippe Joly', 'Marina Bartsakoulia', 'Cathy Riemer', 'Webb Miller', 'Giannis Tzimas', 'Henri Wajcman', 'Ross C. Hardison', 'George P. Patrinos']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/GiardineBVPMJBRMTWHP14,https://dblp.org/rec/journals/nar/GiardineBVPMJBRMTWHP14,https://doi.org/10.1093/nar/gkt911,1063-1069,42,Database-Issue,,,10.1093/NAR/GKT911
2197,Database Update,Database,Update,Laminin-database v.2.0: an update on laminins in health and neuromuscular disorders.,"['Daiane C. F. Golbert', 'Eliane Santana-van-Vliet', 'Alex S. Mundstein', 'Vicente Calfo', 'Wilson Savino', 'Ana T. R. de Vasconcelos']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/GolbertSMCSV14,https://dblp.org/rec/journals/nar/GolbertSMCSV14,https://doi.org/10.1093/nar/gkt901,426-429,42,Database-Issue,,,10.1093/NAR/GKT901
2198,Database Update,Database,Update,Updates on the web-based VIOLIN vaccine database and analysis system.,"['Yongqun He', 'Rebecca Racz', 'Samantha Sayers', 'Yu Lin', 'Thomas E. Todd', 'Junguk Hur', 'Xinna Li', 'Mukti Patel', 'Boyang Zhao', 'Monica Chung', 'Joseph Ostrow', 'Andrew Sylora', 'Priya Dungarani', 'Guerlain Ulysse', 'Kanika Kochhar', 'Boris Vidri', 'Kelsey Strait', 'George W. Jourdian', 'Zuoshuang Xiang']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/HeRSLTHLPZCOSDUKVSJX14,https://dblp.org/rec/journals/nar/HeRSLTHLPZCOSDUKVSJX14,https://doi.org/10.1093/nar/gkt1133,1124-1132,42,Database-Issue,,,10.1093/NAR/GKT1133
2199,Database Update,Database,Update,The Genome Database for Rosaceae (GDR): year 10 update.,"['Sook Jung', 'Stephen P. Ficklin', 'Taein Lee', 'Chun-Huai Cheng', 'Anna V. Blenda', 'Ping Zheng', 'Jing Yu 0002', 'Aureliano Bombarely', 'Ilhyung Cho', 'Sushan Ru', 'Kate Evans', 'Cameron Peace', 'Albert G. Abbott', 'Lukas A. Mueller', 'Mercy A. Olmstead', 'Dorrie Main']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/JungFLCBZYBCREPAMOM14,https://dblp.org/rec/journals/nar/JungFLCBZYBCREPAMOM14,https://doi.org/10.1093/nar/gkt1012,1237-1244,42,Database-Issue,,,10.1093/NAR/GKT1012
2200,Database Update,Database,Update,The UCSC Genome Browser database: 2014 update.,"['Donna Karolchik', 'Galt P. Barber', 'Jonathan Casper', 'Hiram Clawson', 'Melissa S. Cline', 'Mark Diekhans', 'Timothy R. Dreszer', 'Pauline A. Fujita', 'Luvina Guruvadoo', 'Maximilian Haeussler', 'Rachel A. Harte', 'Steven G. Heitner', 'Angie S. Hinrichs', 'Katrina Learned', 'Brian T. Lee', 'Chin H. Li', 'Brian J. Raney', 'Brooke L. Rhead', 'Kate R. Rosenbloom', 'Cricket A. Sloan', 'Matthew L. Speir', 'Ann S. Zweig', 'David Haussler', 'Robert M. Kuhn', 'W. James Kent']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/KarolchikBCCCDDFGHHHHLLLRRRSSZHKK14,https://dblp.org/rec/journals/nar/KarolchikBCCCDDFGHHHHLLLRRRSSZHKK14,https://doi.org/10.1093/nar/gkt1168,764-770,42,Database-Issue,,,10.1093/NAR/GKT1168
2201,Database Update,Database,Update,LSD 2.0: an update of the leaf senescence database.,"['Zhonghai Li', 'Yi Zhao 0013', 'Xiao-Chuan Liu', 'Jinying Peng', 'Hongwei Guo', 'Jingchu Luo']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/LiZLPGL14,https://dblp.org/rec/journals/nar/LiZLPGL14,https://doi.org/10.1093/nar/gkt1061,1200-1205,42,Database-Issue,,,10.1093/NAR/GKT1061
2202,Database Update,Database,Update,"DEG 10, an update of the database of essential genes that includes both protein-coding genes and noncoding genomic elements.","['Hao Luo 0002', 'Yan Lin', 'Feng Gao 0001', 'Chun-Ting Zhang', 'Ren Zhang 0001']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/LuoLGZZ14,https://dblp.org/rec/journals/nar/LuoLGZZ14,https://doi.org/10.1093/nar/gkt1131,574-580,42,Database-Issue,,,10.1093/NAR/GKT1131
2203,Database Update,Database,Update,JASPAR 2014: an extensively expanded and updated open-access database of transcription factor binding profiles.,"['Anthony Mathelier', 'Xiaobei Zhao', 'Allen W. Zhang', 'François Parcy', 'Rebecca Worsley-Hunt', 'David J. Arenillas', 'Sorana Buchman', 'Chih-Yu Chen', 'Alice Yi Chou', 'Hans Ienasescu', 'Jonathan S. Lim', 'Casper Shyr', 'Ge Tan', 'Michelle Zhou', 'Boris Lenhard', 'Albin Sandelin', 'Wyeth W. Wasserman']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/MathelierZZPWABCCILSTZLSW14,https://dblp.org/rec/journals/nar/MathelierZZPWABCCILSTZLSW14,https://doi.org/10.1093/nar/gkt997,142-147,42,Database-Issue,,,10.1093/NAR/GKT997
2204,Database Update,Database,Update,Selectome update: quality control and computational improvements to a database of positive selection.,"['Sébastien Moretti', 'Balazs Laurenczy', 'Walid H. Gharib', 'Briséïs Castella', 'Arnold Kuzniar', 'Hannes Schabauer', 'Romain A. Studer', 'Mario Valle', 'Nicolas Salamin', 'Heinz Stockinger', 'Marc Robinson-Rechavi']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/MorettiLGCKSSVSSR14,https://dblp.org/rec/journals/nar/MorettiLGCKSSVSSR14,https://doi.org/10.1093/nar/gkt1065,917-921,42,Database-Issue,,,10.1093/NAR/GKT1065
2205,Database Update,Database,Update,Plasma Proteome Database as a resource for proteomics research: 2014 update.,"['Vishalakshi Nanjappa', 'Joji Kurian Thomas', 'Arivusudar Marimuthu', 'Babylakshmi Muthusamy', 'Aneesha Radhakrishnan', 'Rakesh Sharma 0005', 'Aafaque Ahmad Khan', 'Lavanya Balakrishnan', 'Nandini A. Sahasrabuddhe', 'Satwant Kumar', 'Binit Nitinbhai Jhaveri', 'Kaushal Vinaykumar Sheth', 'Ramesh Kumar Khatana', 'Patrick G. Shaw', 'Srinivas Manda Srikanth', 'Premendu P. Mathur', 'Subramanian Shankar', 'Dindagur Nagaraja', 'Rita Christopher', 'Suresh Mathivanan', 'Rajesh Raju', 'Ravi Sirdeshmukh', 'Aditi Chatterjee', 'Richard J. Simpson', 'H. C. Harsha', 'Akhilesh Pandey', 'T. S. Keshava Prasad']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/NanjappaTMMRSKBSKJSKSSMSNCMRSCSHPP14,https://dblp.org/rec/journals/nar/NanjappaTMMRSKBSKJSKSSMSNCMRSCSHPP14,https://doi.org/10.1093/nar/gkt1251,959-965,42,Database-Issue,,,10.1093/NAR/GKT1251
2206,Database Update,Database,Update,Expression Atlas update - a database of gene and transcript expression from microarray- and sequencing-based functional genomics experiments.,"['Robert Petryszak', 'Tony Burdett', 'Benedetto Fiorelli', 'Nuno A. Fonseca', 'Mar Gonzalez-Porta', 'Emma Hastings', 'Wolfgang Huber', 'Simon Jupp', 'Maria Keays', 'Nataliya Kryvych', 'Julie A. McMurry', 'John C. Marioni', 'James Malone', 'Karine Megy', 'Gabriella Rustici', 'Y. Amy Tang', 'Jan Taubert', 'Eleanor Williams', 'Oliver Mannion', 'Helen E. Parkinson', 'Alvis Brazma']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/PetryszakBFFGHHJKKMMMMRTTWMPB14,https://dblp.org/rec/journals/nar/PetryszakBFFGHHJKKMMMMRTTWMPB14,https://doi.org/10.1093/nar/gkt1270,926-932,42,Database-Issue,,,10.1093/NAR/GKT1270
2207,Database Update,Database,Update,Therapeutic target database update 2014: a resource for targeted therapeutics.,"['Chu Qin', 'Cheng Zhang', 'Feng Zhu 0004', 'Feng Xu', 'Shangying Chen', 'Peng Zhang 0033', 'Ying Hong Li 0002', 'Sheng-Yong Yang', 'Yu-Quan Wei', 'Lin Tao', 'Yuzong Chen 0002']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/QinZZXCZLYWTC14,https://dblp.org/rec/journals/nar/QinZZXCZLYWTC14,https://doi.org/10.1093/nar/gkt1129,1118-1123,42,Database-Issue,,,10.1093/NAR/GKT1129
2208,Database Update,Database,Update,EMAGE mouse embryo spatial gene expression database: 2014 update.,"['Lorna J. Richardson', 'Shanmugasundaram Venkataraman', 'Peter Stevenson', 'Yiya Yang', 'Julie Moss', 'Liz Graham', 'Nicholas Burton', 'Bill Hill', 'Jianguo Rao', 'Richard A. Baldock', 'Chris Armit']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/RichardsonVSYMGBHRBA14,https://dblp.org/rec/journals/nar/RichardsonVSYMGBHRBA14,https://doi.org/10.1093/nar/gkt1155,835-844,42,Database-Issue,,,10.1093/NAR/GKT1155
2209,Database Update,Database,Update,The mouse Gene Expression Database (GXD): 2014 update.,"['Constance M. Smith', 'Jacqueline H. Finger', 'Terry F. Hayamizu', 'Ingeborg J. McCright', 'Jingxia Xu', 'Joanne Berghout', 'Jeff Campbell', 'Lori E. Corbani', 'Kim L. Forthofer', 'Pete J. Frost', 'Dave Miers', 'David R. Shaw', 'Kevin R. Stone', 'Janan T. Eppig', 'James A. Kadin', 'Joel E. Richardson', 'Martin Ringwald']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/SmithFHMXBCCFFMSSEKRR14,https://dblp.org/rec/journals/nar/SmithFHMXBCCFFMSSEKRR14,https://doi.org/10.1093/nar/gkt954,818-824,42,Database-Issue,,,10.1093/NAR/GKT954
2210,Database Update,Database,Update,The pancreatic expression database: recent extensions and updates.,"['Abu Z. Dayem Ullah', 'Rosalind J. Cutts', 'Millika Ghetia', 'Emanuela Gadaleta', 'Stephan A. Hahn', 'Tatjana Crnogorac-Jurcevic', 'Nicholas R. Lemoine', 'Claude Chelala']",2014,Nucleic Acids Res.,Journal Articles,journals/nar/UllahCGGHCLC14,https://dblp.org/rec/journals/nar/UllahCGGHCLC14,https://doi.org/10.1093/nar/gkt959,944-949,42,Database-Issue,,,10.1093/NAR/GKT959
